ID|PSET|ALT_PRONOUNCE|PRONOUN|VERB|GENDER|SYLLABARY|PRONOUNCE|ENGLISH|INTRO NOTE|END NOTE|APP_FILE
1055||dà:gihyá:ɂv̌|Ꮣ¹Ꭹ̣²-, Ꮣ¹Ꮖ͓-|ɂᏯ³Ꭵ²³Ꭲ||ᏓᎩᏯᎥᎢ|dà:gihyá:ɂv̌:ɂi|I ate flexible things a while ago|||daa1gi2hyaa3-vv23-i
1056|||Ꭰ¹Ꮒ²-|ᏍᏗ²³Ꭶ²||ᎠᏂᏍᏗᎦ|à:ni:sdǐ:gā|They recently ate something long|||aa1nii2sdii23ga2
1057||dé:ji:ne:hó|Ꮥ³Ꮵ²-|Ꮑ²Ꮀ³Ꭲ||ᏕᏥᏁᎰᎢ|dé:ji:ne:hó:ɂi|You all usually have liquid things|||dee3jii2nee2hoo3-i
1058||de:sdi:ne:hó|Ꮥ²ᏍᏗ²-|Ꮑ²Ꮀ³Ꭲ||ᏕᏍᏗᏁᎰᎢ|de:sdi:ne:hó:ɂi|You both usually have liquid things|||dee2sdii2nee2hoo3-i
1059|||Ꭳ¹Ꭹ²-|Ꭵ²³ᏴᎢ||ᎣᎩᎥᏴᎢ|ò:gī"v||||oo1gii2v
1060||è:jà:ktǒ:stánv̌|Ꭱ¹Ꮳ̣²-, Ꭱ¹Ꮳ̣²-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏔ̣³Ꮕ²³Ꭲ||ᎡᏣᎦᏙᏍᏔᏅᎢ|è:jà:ktǒ:stánv̌:ɂi|You were looked at a while ago|||ee1jaa1ktoo23sta3nvv23-i
1061||ge:jà:ktǒ:stánv̌|Ꭸ²Ꮳ̣²-, Ꭸ²Ꮳ̣²-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏔ̣³Ꮕ²³Ꭲ||ᎨᏣᎦᏙᏍᏔᏅᎢ|ge:jà:ktǒ:stánv̌:ɂi|They looked at you a while ago|||gee2jaa1ktoo23sta3nvv23-i
1062|||Ꭿ̣²-|ᎣᎵ͓²Ꭶ||ᎰᎵᎦ|hohlga|You understand it|||hohl2ga
1063|||Ꭰ¹Ꭹ̣²-, Ꭰ¹Ꮖ͓-|ᎣᎵ͓²Ꭶ||ᎠᏉᎵᎦ|à:gwohlga|He recognizes me|||aa1gwohl2ga
1064||gv:yadu:lv:hv̌|Ꭼ²-, Ꭼ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮈ²Ꮂ²³Ꭲ||ᎬᏯᏚᎸᎲᎢ|gv:yadu:lv:hv̌:ɂi|I wanted you a while ago|||gvv2ya2duu2lvv2hvv23-i
1065|||Ꮳ̣²-|Ꭳ²Ꮅ³ᏍᏗ||ᏦᎵᏍᏗ|jo:hlísdi|For you to understand it; For him to recognize you|||joo2hli3sdi
1066||ji:yadu:lv:hv̌|Ꮵ²-, Ꮵ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮈ²Ꮂ²³Ꭲ||ᏥᏯᏚᎸᎲᎢ|ji:yadu:lv:hv̌:ɂi|I wanted him a while ago|||jii2ya2duu2lvv2hvv23-i
1067||sdv:yadu:lv:hv̌|ᏍᏛ²-, ᏍᏛ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮈ²Ꮂ²³Ꭲ||ᏍᏛᏯᏚᎸᎲᎢ|sdv:yadu:lv:hv̌:ɂi|I wanted you both a while ago; We two wanted you or you both a while ago|||sdvv2ya2duu2lvv2hvv23-i
1068||gaji:yadu:lv:hv̌|Ꭶ̣²Ꮵ²-, Ꭶ̣²Ꮵ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮈ²Ꮂ²³Ꭲ||ᎦᏥᏯᏚᎸᎲᎢ|gaji:yadu:lv:hv̌:ɂi|I wanted them (animate) a while ago|||ga2jii2ya2duu2lvv2hvv23-i
1069|||Ꭲ¹Ꮸ²-, Ꭲ¹Ꮸ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎢᏨᏯᏚᎵᎭ|ì:jv:yadu:líha|I, we two, or we all are wanting you all; We all are wanting you, two|||ii1jvv2ya2duu2li3ha
1070|||Ꭲ¹Ꮒ²-|Ꭺ¹Ꮹ²Ꮤ||ᎢᏂᎪᏩᏔ|ì:ni:gò:wahta|Let you and me see it|||ii1nii2goo1wah2ta
1071|||Ꭲ¹Ꮧ²-|Ꭺ¹Ꮹ²Ꮤ||ᎢᏗᎪᏩᏔ|ì:di:gò:wahta|Let all of us see it|||ii1dii2goo1wah2ta
1072|||Ꭰ̣²-, Ꭶ̣²-|Ꭺ¹Ꮹ²Ꮤ²||ᎠᎪᏩᏔ|agò:wahtā|He recently saw him; He recently saw it|||a2goo1wah2ta2
1073||||Ꭿ̣²Ꭰ||ᎯᎠ|hiɂa|This, These; They, Them; He, Him|||hi2-a
1074|||Ꮣ¹Ꮒ²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᏓᏂᏍᏗᎩᎠ|dà:nì:sdǐ:gíɂa|They are eating long things|||daa1nii1sdii23gi3-a
1075||de:hà:di:tasgó|Ꮥ²Ꭿ̣²-, Ꮥ²Ꭿ̣²-|Ꭰ¹Ꮧ²Ꮤ̣²ᏍᎪ³Ꭲ||ᏕᎭᏗᏔᏍᎪᎢ|de:hà:di:tasgó:ɂi|You usually are drinking drinks|||dee2haa1dii2ta2sgoo3-i
1076|||Ꮥ³Ꮒ²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᏕᏂᏍᏗᎩᎠ|dé:nì:sdǐ:gíɂa|You and I are eating long things|||dee3nii1sdii23gi3-a
1077|||Ꮥ³Ꭹ²-|Ꭵ²³ᏰᏍᏗ||ᏕᎬᏰᏍᏗ|dé:gv̌:yê:sdi|All of us will be having long things|||dee3gvv23yee32sdi
1078|||Ꮥ³Ꮧ²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᏕᏗᏍᏗᎩᎠ|dé:dì:sdǐ:gíɂa|All of us are eating long things|||dee3dii1sdii23gi3-a
1079|||Ꮩ¹Ꭹ²-|Ꭵ²³ᏰᏍᏗ||ᏙᎬᏰᏍᏗ|dò:gv̌:yê:sdi|They and I will be having long things|||doo1gvv23yee32sdi
1080|||Ꮩ¹Ꮵ²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᏙᏥᏍᏗᎩᎠ|dò:jì:sdǐ:gíɂa|They and I are eating long things|||doo1jii1sdii23gi3-a
1081|||Ꮪ¹Ꮒ²-|Ꭵ²³ᏰᏍᏗ||ᏚᏅᏰᏍᏗ|dù:nv̌:yê:sdi|They will be having long things|||duu1nvv23yee32sdi
1082|||Ꮩ¹ᏍᏗ²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᏙᏍᏗᏍᏗᎩᎠ|dò:sdì:sdǐ:gíɂa|He and I are eating long things|||doo1sdii1sdii23gi3-a
1083|||Ꮥ²Ꭹ̣²Ꮒ²-|Ꭵ²³ᏰᏍᏗ||ᏕᎩᏅᏰᏍᏗ|de:ginv̌:yê:sdi|You and I will be having long things|||dee2gi2nvv23yee32sdi
1084||de:gahyé:sgó|Ꮣ̣²-, Ꮥ²Ꭶ̣²-|ɂᏰ³ᏍᎪ³Ꭲ||ᏕᎦᏰᏍᎪᎢ|de:gahyé:sgó:ɂi|He usually is eating flexible things|||dee2ga2hyee3sgoo3-i
1085||de:jahyá:ɂv̌|Ꮥ²Ꮳ̣²-, Ꮥ²Ꮳ̣²-|ɂᏯ³Ꭵ²³Ꭲ||ᏕᏣᏯᎥᎢ|de:jahyá:ɂv̌:ɂi|You ate flexible things a while ago|||dee2ja2hyaa3-vv23-i
1086|||Ꮥ²Ꮵ̣²-, Ꮥ²Ꭶ͓-|ɂ³Ꮯ²Ꮟ̣³Ꭽ||ᏕᏥᏟᏏᎭ|de:jíhli:síha|I am gathering things|||dee2ji3hlii2si3ha
1087|||Ꮩ¹Ꭹ̣²Ꮒ²-|Ꭵ²³ᏰᏍᏗ||ᏙᎩᏅᏰᏍᏗ|dò:ginv̌:yê:sdi|He and I will be having long things|||doo1gi2nvv23yee32sdi
1088|||ᏍᏗ²-|ɂᎴ¹Ꭶ||ᏍᏗᎴᎦ|sdí:lè:ga|You both are climbing it|||sdii3lee1ga
1089||ì:jí:lè|Ꭲ¹Ꮵ²-|ɂᎴ¹Ꭶ||ᎢᏥᎴᎦ|ì:jí:lè:ga|You all are climbing it|||ii1jii3lee1ga
1090|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|Ꭵ²³Ꮜ||ᎤᏩᏌ|uwǎ:sa|Himself|||uu2waa23sa
1091|||Ꭳ¹Ꭹ²-|ɂᎧ̣³Ꭽ||ᎣᎩᎧᎭ|ò:gi:káha|They and I have something alive|||oo1gii2ka3ha
1092|||Ꭰ̣²-, Ꭶ̣²-|ᏍᏗ²³Ꭶ²||ᎠᏍᏗᎦ|asdǐ:gā|He recently ate something long|||a2sdii23ga2
1093||dé:ji:ne:hv̌|Ꮥ³Ꮵ²-|Ꮑ²Ꮂ²³Ꭲ||ᏕᏥᏁᎲᎢ|dé:ji:ne:hv̌:ɂi|You all had liquid things a while ago|||dee3jii2nee2hvv23-i
1094|||Ꭴ¹Ꮒ²-|ɂᎧ̣³Ꭽ||ᎤᏂᎧᎭ|ù:ni:káha|They have something alive|||uu1nii2ka3ha
1095|||Ꮵ̣²-, Ꭶ͓-|ᏍᏗ²³Ꭶ²||ᏥᏍᏗᎦ|jisdǐ:gā|I recently ate something long|||ji2sdii23ga2
1096||de:sdi:ne:hv̌|Ꮥ²ᏍᏗ²-|Ꮑ²Ꮂ²³Ꭲ||ᏕᏍᏗᏁᎲᎢ|de:sdi:ne:hv̌:ɂi|You both had liquid things a while ago|||dee2sdii2nee2hvv23-i
1097|||Ꭹ̣²Ꮒ²-|ɂᎧ̣³Ꭽ||ᎩᏂᎧᎭ|gini:káha|You and I have something alive|||gi2nii2ka3ha
1098|||Ꭳ¹Ꭹ̣²Ꮒ²-|ɂᎧ̣³Ꭽ||ᎣᎩᏂᎧᎭ|ò:gini:káha|He and I have something alive|||oo1gi2nii2ka3ha
1099||è:jà:ktǒ:sdí:sgó|Ꭱ¹Ꮳ̣²-, Ꭱ¹Ꮳ̣²-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏗ³ᏍᎪ³Ꭲ||ᎡᏣᎦᏙᏍᏗᏍᎪᎢ|è:jà:ktǒ:sdí:sgó:ɂi|You are often looked at|||ee1jaa1ktoo23sdii3sgoo3-i
1100|||Ꭵ¹Ꭹ̣²-, Ꭵ¹Ꮖ͓-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ²||ᎥᏆᎦᏙᏍᏓ|v̀:gwaktǒ:sdā|I was recently looked at|||vv1gwa2ktoo23sda2
1101|||Ꭿ̣²-|ᎣᎵ͓²Ꭶ²||ᎰᎵᎦ|hohlgā|You recently understood it|||hohl2ga2
1102|||Ꭰ¹Ꭹ̣²-, Ꭰ¹Ꮖ͓-|ᎣᎵ͓²Ꭶ²||ᎠᏉᎵᎦ|à:gwohlgā|He recently recognized me|||aa1gwohl2ga2
1103||ì:jv:yadu:lv:hv̌|Ꭲ¹Ꮸ²-, Ꭲ¹Ꮸ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮈ²Ꮂ²³Ꭲ||ᎢᏨᏯᏚᎸᎲᎢ|ì:jv:yadu:lv:hv̌:ɂi|I, we two, or we all wanted you all a while ago; We all wanted you, two a while ago|||ii1jvv2ya2duu2lvv2hvv23-i
1104|||Ꭶ̣²Ꭿ²-, Ꭶ̣²Ꭿ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎦᎯᏯᏚᎵᎭ|gahi:yadu:líha|You are wanting them (animate)|||ga2hii2ya2duu2li3ha
1105|||Ꮧ̣²ᏍᏗ²-|ᎪᏩ͓²Ꮫ³Ꮧ||ᏗᏍᏗᎪᏩᏛᏗ|disdi:gowhtv́hdi|For you both to see them (inanimate)|||di2sdii2gowh2tvh3di
1106||||Ꮒ̣²Ꭿ||ᏂᎯ|nihi|You one; You two; You all|||ni2hi
1107|||Ꮵ̣²-, Ꭶ͓-|ɂᏯ̣²Ꭶ²*||ᏥᏯᎦ|jiyagā|I recently ate something flexible|||ji2ya2ga2
1108|||Ꭰ¹Ꮵ̣²-, Ꭰ¹Ꭶ͓-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎠᎦᎦᏙᏍᏙᏗ|à:gagà:tǒ:sdóhdi|For him to be looked at|||aa1ga2gaa1too23sdoh3di
1109|||Ꮣ¹Ꭹ̣²-, Ꮣ¹Ꮖ͓-|Ꭰ̣²Ꮕ͓Ꮤ||ᏓᏆᏅᏔ|dà:gwanhta|I know things|||daa1gwa2nhta
1110||de:gà:di:tasgó|Ꮥ²Ꮵ̣²-, Ꮥ²Ꭶ͓-|Ꭰ¹Ꮧ²Ꮤ̣²ᏍᎪ³Ꭲ||ᏕᎦᏗᏔᏍᎪᎢ|de:gà:di:tasgó:ɂi|I am usually drinking drinks|||dee2gaa1dii2ta2sgoo3-i
1111|||Ꭸ³Ꮵ²-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎨᏣᎦᏙᏍᏙᏗ|gé:jagà:tǒ:sdóhdi|For them to look at you all|||gee3ja2gaa1too23sdoh3di
1112|||Ꮣ¹Ꮒ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᏓᏂᎭᏗᏔ|dà:na:dǐ:tā|They recently drank drinks|||daa1naa2dii23ta2
1113|||Ꭺ²Ꮵ²-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎪᏣᎦᏙᏍᏙᏗ|go:jagà:tǒ:sdóhdi|For them and me to look at them (animate)|||goo2ja2gaa1too23sdoh3di
1114|||Ꮥ³Ꮒ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᏕᏂᎭᏗᏔ|dé:na:dǐ:tā|You and I recently drank drinks|||dee3naa2dii23ta2
1115|||Ꭺ²ᏍᏗ²-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎪᏍᏓᎦᏙᏍᏙᏗ|go:sdagà:tǒ:sdóhdi|For him and me to look at them (animate)|||goo2sda2gaa1too23sdoh3di
1116|||Ꮥ³Ꮧ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᏕᏗᎭᏗᏔ|dé:da:dǐ:tā|All of us recently drank drinks|||dee3daa2dii23ta2
1117|||ᏍᏗ²-|ɂᎷ¹Ꭶ||ᏍᏗᎷᎦ|sdi:lù:ga|Let you both climb it|||sdii2luu1ga
1118|||Ꭳ¹Ꮵ²-|Ꭱ³Ꭺ̣³Ꭲ||ᎣᏤᎪᎢ|ò:jé:góɂi|They and I usually are going|||oo1jee3go3-i
1119|||Ꮩ¹Ꮵ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᏙᏥᎭᏗᏔ|dò:ja:dǐ:tā|They and I recently drank drinks|||doo1jaa2dii23ta2
1120||ì:ji:lù|Ꭲ¹Ꮵ²-|ɂᎷ¹Ꭶ||ᎢᏥᎷᎦ|ì:ji:lù:ga|Let you all climb it|||ii1jii2luu1ga
1121||ò:sdé:gó|Ꭳ¹ᏍᏗ²-|Ꭱ³Ꭺ̣³Ꭲ||ᎣᏍᏕᎪᎢ|ò:sdé:góɂi|He and I usually are going|||oo1sdee3go3-i
1122|||Ꮣ̣²-, Ꮥ²Ꭶ̣²-|ɂ³Ꮯ²Ꮟ̣³Ꭽ||ᏕᎦᏟᏏᎭ|de:gáhli:síha|He is gathering things|||dee2ga3hlii2si3ha
1123|||Ꮩ¹ᏍᏗ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᏙᏍᏗᎭᏗᏔ|dò:sda:dǐ:tā|He and I recently drank drinks|||doo1sdaa2dii23ta2
1124|||Ꮥ³Ꮵ²-|Ꮑ̣³Ꭽ||ᏕᏥᏁᎭ|dé:ji:néha|You all have liquid things|||dee3jii2ne3ha
1125|||Ꮧ̣²ᏍᏗ²-|ᏍᏗ²³Ꭹ³²ᏍᏗ||ᏗᏍᏗᏍᏗᎩᏍᏗ|disdi:sdǐ:gî:sdi|For you both to eat long things|||di2sdii2sdii23gii32sdi
1126||ì:ni:sdǐ|Ꭲ¹Ꮒ²-|ᏍᏗ²³Ꭶ||ᎢᏂᏍᏗᎦ|ì:ni:sdǐ:ga|Let you and me eat something long|||ii1nii2sdii23ga
1127||ì:di:sdǐ|Ꭲ¹Ꮧ²-|ᏍᏗ²³Ꭶ||ᎢᏗᏍᏗᎦ|ì:di:sdǐ:ga|Let all of us eat something long|||ii1dii2sdii23ga
1128|||Ꮳ̣²-|ɂᏰ¹ᏍᏗ||ᏣᏰᏍᏗ|jahyè:sdi|For you to eat something flexible|||ja2hyee1sdi
1129||è:jagowhtǐ:sgó|Ꭱ¹Ꮳ̣²-, Ꭱ¹Ꮳ̣²-|ᎪᏩ͓²Ꮨ²³ᏍᎪ̣³Ꭲ||ᎡᏣᎪᏩᏘᏍᎪᎢ|è:jagowhtǐ:sgóɂi|You are usually seen|||ee1ja2gowh2tii23sgo3-i
1130|||Ꭼ²Ꭹ̣²-, Ꭼ²Ꮖ͓-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎬᎩᎪᏩᏘᎭ|gv:gigowhtíha|They are seeing me|||gvv2gi2gowh2ti3ha
1131||ò:gi:go:hv̌|Ꭳ¹Ꭹ²-|Ꭺ²Ꮂ²³Ꭲ||ᎣᎩᎪᎲᎢ|ò:gi:go:hv̌:ɂi|He saw them and me a while ago; They and I saw it a while ago; They and I were seen a while ago|||oo1gii2goo2hvv23-i
1132||ù:ni:go:hv̌|Ꭴ¹Ꮒ²-|Ꭺ²Ꮂ²³Ꭲ||ᎤᏂᎪᎲᎢ|ù:ni:go:hv̌:ɂi|They saw him a while ago; They saw it a while ago|||uu1nii2goo2hvv23-i
1133||gini:go:hv̌|Ꭹ̣²Ꮒ²-|Ꭺ²Ꮂ²³Ꭲ||ᎩᏂᎪᎲᎢ|gini:go:hv̌:ɂi|He saw you and me a while ago; You and I saw it a while ago|||gi2nii2goo2hvv23-i
1134||ò:gini:go:hv̌|Ꭳ¹Ꭹ̣²Ꮒ²-|Ꭺ²Ꮂ²³Ꭲ||ᎣᎩᏂᎪᎲᎢ|ò:gini:go:hv̌:ɂi|He saw him and me a while ago; He and I saw it a while ago; He and I were seen a while ago|||oo1gi2nii2goo2hvv23-i
1135||||ᏍᏗ²Ꮵ||ᏍᏗᏥ|sdi:ji|Your two's mother|||sdii2ji
1136||à:ní:lè:gó|Ꭰ¹Ꮒ²-|ɂᎴ¹Ꭺ³Ꭲ||ᎠᏂᎴᎪᎢ|à:ní:lè:gó:ɂi|They usually are climbing it|||aa1nii3lee1goo3-i
1137|||Ꮳ̣²-|Ᏺ¹Ꮟ²³Ꮜ||ᏣᏲᏏᏌ|jayò:sǐ:sa|Let you be hungry|||ja2yoo1sii23sa
1138||de:gaɂdǔ:gî:sgó|Ꮥ²Ꮵ̣²-, Ꮥ²Ꭶ͓-|Ꭰ̣¹Ꮪ²³Ꭹ³²ᏍᎪ³Ꭲ*||ᏕᎦᏚᎩᏍᎪᎢ|de:gaɂdǔ:gî:sgó:ɂi|I am usually drinking alcoholic drinks|||dee2ga-2duu23gii32sgoo3-i
1139|||Ꭱ¹Ꭹ²-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎡᎦᎦᏙᏍᏙᏗ|è:gagà:tǒ:sdóhdi|For all of us to be looked at|||ee1ga2gaa1too23sdoh3di
1140|||Ꮣ̣²-, Ꮥ²Ꭶ̣²-|Ꭰ̣¹Ꮪ²³Ꭹ̣³Ꭰ||ᏕᎦᏚᎩᎠ|de:gàtǔ:gía|He is drinking alcoholic drinks|||dee2ga1tuu23gi3a
1141|||Ꭱ¹Ꮒ²-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎡᎾᎦᏙᏍᏙᏗ|è:nagà:tǒ:sdóhdi|For you and me to look at him|||ee1na2gaa1too23sdoh3di
1142|||Ꭱ¹Ꮧ²-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎡᏓᎦᏙᏍᏙᏗ|è:dagà:tǒ:sdóhdi|For all of us to look at him|||ee1da2gaa1too23sdoh3di
1143|||Ꭱ¹Ꮵ²-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎡᏣᎦᏙᏍᏙᏗ|è:jagà:tǒ:sdóhdi|For you all to look at him; For you all to be looked at|||ee1ja2gaa1too23sdoh3di
1144|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|Ꭵ⁴Ꮜ||ᎤᏩᏌ|uwa̋:sa|He alone|||uu2waa4sa
1145|||Ꮧ̣²ᏍᏗ²-|Ꭽ̣²Ꮧ²³Ꮤ||ᏗᏍᏗᎭᏗᏔ|disda:dǐ:ta|Let you both drink drinks|||di2sdaa2dii23ta
1146|||Ꭸ²Ꮒ²-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎨᎾᎦᏙᏍᏙᏗ|ge:nagà:tǒ:sdóhdi|For you and me to look at them (animate)|||gee2na2gaa1too23sdoh3di
1147|||Ꭸ²Ꮧ²-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎨᏓᎦᏙᏍᏙᏗ|ge:dagà:tǒ:sdóhdi|For all of us to look at them (animate)|||gee2da2gaa1too23sdoh3di
1148|||Ꭴ¹Ꮒ²-|Ꭾ³ᏍᏗ||ᎤᏂᎮᏍᏗ|ù:ni:hé:sdi|They will be having something|||uu1nii2hee3sdi
1149|||Ꭸ²Ꮵ²-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎨᏣᎦᏙᏍᏙᏗ|ge:jagà:tǒ:sdóhdi|For you all to look at them (animate)|||gee2ja2gaa1too23sdoh3di
1150|||Ꭼ²-, Ꭼ²Ꮿ͓-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎬᏯᎦᏙᏍᏙᏗ|gv:yagà:tǒ:sdóhdi|For me to look at you|||gvv2ya2gaa1too23sdoh3di
1151|||Ꮥ³Ꮵ²-|ᏍᏗ²³Ꭶ²||ᏕᏥᏍᏗᎦ|dé:ji:sdǐ:gā|You all recently ate long things|||dee3jii2sdii23ga2
1152|||Ꮵ²-, Ꮵ²Ꮿ͓-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᏥᏯᎦᏙᏍᏙᏗ|ji:yagà:tǒ:sdóhdi|For me to look at him|||jii2ya2gaa1too23sdoh3di
1153|||Ꮥ²ᏍᏗ²-|ᏍᏗ²³Ꭶ²||ᏕᏍᏗᏍᏗᎦ|de:sdi:sdǐ:gā|You both recently ate long things|||dee2sdii2sdii23ga2
1154|||Ꭱ¹ᏍᏗ²-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎡᏍᏓᎦᏙᏍᏙᏗ|è:sdagà:tǒ:sdóhdi|For you both to look at him; For you both to be looked at|||ee1sda2gaa1too23sdoh3di
1155|||ᏍᏛ²-, ᏍᏛ²Ꮿ͓-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᏍᏛᏯᎦᏙᏍᏙᏗ|sdv:yagà:tǒ:sdóhdi|For me to look at you both; For we two to look at you or you both|||sdvv2ya2gaa1too23sdoh3di
1156|||Ꭱ¹Ꭹ̣²Ꮒ²-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎡᎩᎾᎦᏙᏍᏙᏗ|è:ginagà:tǒ:sdóhdi|For you and me to be looked at|||ee1gi2na2gaa1too23sdoh3di
1157|||Ꭲ¹Ꮸ²-, Ꭲ¹Ꮸ²Ꮿ͓-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏓ*||ᏫᏨᏯᎦᏙᏍᏓ|wì:jv:yagà:tǒ:sda|Let us, me, two, or we all look at you all; Let us all look at you, two|||wii1jvv2ya2gaa1too23sda
1158|||Ꭶ̣²Ꮵ²-, Ꭶ̣²Ꮵ²Ꮿ͓-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎦᏥᏯᎦᏙᏍᏙᏗ|gaji:yagà:tǒ:sdóhdi|For me to look at them (animate)|||ga2jii2ya2gaa1too23sdoh3di
1159||ge:jagowhtǐ:sgó|Ꭸ²Ꮳ̣²-, Ꭸ²Ꮳ̣²-|ᎪᏩ͓²Ꮨ²³ᏍᎪ̣³Ꭲ||ᎨᏣᎪᏩᏘᏍᎪᎢ|ge:jagowhtǐ:sgóɂi|They are often seeing you|||gee2ja2gowh2tii23sgo3-i
1160||dà:gwohljv̌|Ꮣ¹Ꭹ̣²-, Ꮣ¹Ꮖ͓-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᏓᏉᎵᏨᎢ|dà:gwohljv̌:ɂi|I understood things a while ago|||daa1gwohl2jvv23-i
1161||de:johljv̌|Ꮥ²Ꮳ̣²-, Ꮥ²Ꮳ̣²-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᏕᏦᎵᏨᎢ|de:johljv̌:ɂi|You understood things a while ago|||dee2johl2jvv23-i
1162|||ᏍᎩ̣²-, ᏍᏆ͓-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᏍᎩᎪᏩᏘᎭ|sgigowhtíha|You are seeing me|||sgii2gowh2ti3ha
1163|||Ꭵ¹Ꭹ̣²-, Ꭵ¹Ꮖ͓-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎥᎩᎪᏩᏘᎭ|v̀:gigowhtíha|I am being seen|||vv1gi2gowh2ti3ha
1164||ì:gi:go:hv̌|Ꭲ¹Ꭹ²-|Ꭺ²Ꮂ²³Ꭲ||ᎢᎩᎪᎲᎢ|ì:gi:go:hv̌:ɂi|He saw all of us a while ago; All of us saw it a while ago|||ii1gii2goo2hvv23-i
1165||ò:ji:go:hv̌|Ꭳ¹Ꮵ²-|Ꭺ²Ꮂ²³Ꭲ||ᎣᏥᎪᎲᎢ|ò:ji:go:hv̌:ɂi|They and I saw him a while ago|||oo1jii2goo2hvv23-i
1166|||Ꭳ¹Ꭹ²-|Ꭺ¹Ꮹ²Ꮤ²||ᎣᎩᎪᏩᏔ|ò:gi:gò:wahtā|He recently saw them and me; They and I were recently seen|||oo1gii2goo1wah2ta2
1167||ò:sdi:go:hv̌|Ꭳ¹ᏍᏗ²-|Ꭺ²Ꮂ²³Ꭲ||ᎣᏍᏗᎪᎲᎢ|ò:sdi:go:hv̌:ɂi|He and I saw him a while ago|||oo1sdii2goo2hvv23-i
1168||||ᏍᏛ²Ꮵ||ᏍᏛᏥ|sdv:ji|I, your two's mother|||sdvv2ji
1169||gálè:gó|Ꭰ̣²-, Ꭶ̣²-|ɂᎴ¹Ꭺ³Ꭲ||ᎦᎴᎪᎢ|gálè:gó:ɂi|He usually is climbing it|||ga3lee1goo3-i
1170||dé:gi:náó|Ꮥ³Ꭹ²-|Ꮎ̣³Ꭳ³Ꭲ||ᏕᎩᎾᎣᎢ|dé:gi:náó:ɂi|All of us usually have flexible things|||dee3gii2na3oo3-i
1171|||Ꮳ̣²-|Ᏺ¹Ꮟ²³Ꮜ²||ᏣᏲᏏᏌ|jayò:sǐ:sā|You were recently hungry|||ja2yoo1sii23sa2
